chrom,tss,chromEnd,strand,gene_name,gene_id,cage_used
22,22901750,22901751,+,LL22NC03-63E9.3,ENSG00000220891,False
22,22988780,22988781,+,GGTLC2,ENSG00000100121,False
22,23229999,23230000,+,IGLL5,ENSG00000254709,True
22,23412710,23412711,+,GNAZ,ENSG00000128266,True
22,23484264,23484265,-,RTDR1,ENSG00000100218,True
22,23487679,23487680,+,RAB36,ENSG00000100228,True
22,23522712,23522713,+,BCR,ENSG00000186716,True
22,23922471,23922472,-,IGLL1,ENSG00000128322,True
22,23974507,23974508,-,C22orf43,ENSG00000189269,True
22,24038638,24038639,+,RGL4,ENSG00000159496,True
22,24093297,24093298,-,ZNF70,ENSG00000187792,True
22,24096590,24096591,-,VPREB3,ENSG00000128218,True
22,24105208,24105209,+,C22orf15,ENSG00000169314,False
22,24110136,24110137,-,CHCHD10,ENSG00000250479,True
22,24115031,24115032,+,MMP11,ENSG00000099953,True
22,24126145,24126146,-,AP000349.1,ENSG00000267954,False
22,24129169,24129170,+,SMARCB1,ENSG00000099956,True
22,24181187,24181188,-,DERL3,ENSG00000099958,True
22,24200066,24200067,+,SLC2A11,ENSG00000133460,True
22,24204375,24204376,+,AP000350.10,ENSG00000251357,False
22,24236591,24236592,+,MIF,ENSG00000240972,True
22,24241117,24241118,-,AP000350.4,ENSG00000218537,False
22,24303373,24303374,-,GSTT2B,ENSG00000133433,False
22,24309089,24309090,+,DDTL,ENSG00000099974,False
22,24322324,24322325,+,GSTT2,ENSG00000099984,True
22,24322660,24322661,-,DDT,ENSG00000099977,False
22,24384270,24384271,-,GSTT1,ENSG00000184674,True
22,24407878,24407879,+,CABIN1,ENSG00000099991,True
22,24577454,24577455,+,SUSD2,ENSG00000099994,True
22,24641110,24641111,-,GGT5,ENSG00000099998,False
22,24666819,24666820,+,SPECC1L,ENSG00000100014,True
22,24666866,24666867,+,SPECC1L-ADORA2A,ENSG00000258555,False
22,24819884,24819885,+,ADORA2A,ENSG00000128271,True
22,24891301,24891302,+,UPB1,ENSG00000100024,True
22,24951903,24951904,-,GUCD1,ENSG00000138867,False
22,24951964,24951965,+,SNRPD3,ENSG00000100028,True
22,24989035,24989036,-,FAM211B,ENSG00000178026,True
22,25003635,25003636,+,GGT1,ENSG00000100031,True
22,25170687,25170688,-,PIWIL3,ENSG00000184571,False
22,25202209,25202210,+,SGSM1,ENSG00000167037,True
22,25342662,25342663,-,TMEM211,ENSG00000206069,False
22,25466159,25466160,+,KIAA1671,ENSG00000197077,True
22,25595824,25595825,+,CRYBB3,ENSG00000100053,True
22,25615605,25615606,+,CRYBB2,ENSG00000244752,True
22,25801358,25801359,-,LRP5L,ENSG00000100068,True
22,25960625,25960626,+,ADRBK2,ENSG00000100077,True
22,26138141,26138142,+,MYO18B,ENSG00000133454,True
22,26565427,26565428,+,SEZ6L,ENSG00000100095,True
22,26825247,26825248,+,ASPHD2,ENSG00000128203,True
22,26879759,26879760,-,HPS4,ENSG00000100099,True
22,26879856,26879857,+,SRRD,ENSG00000100104,True
22,26908435,26908436,-,TFIP11,ENSG00000100109,True
22,26986075,26986076,-,TPST2,ENSG00000128294,True
22,27013991,27013992,-,CRYBB1,ENSG00000100122,True
22,27017924,27017925,+,CRYBA4,ENSG00000196431,True
22,28197730,28197731,-,MN1,ENSG00000169184,True
22,28315234,28315235,-,PITPNB,ENSG00000180957,True
22,28839527,28839528,-,TTC28,ENSG00000100154,True
22,29137809,29137810,-,CHEK2,ENSG00000183765,True
22,29138042,29138043,+,HSCB,ENSG00000100209,True
22,29168711,29168712,+,CCDC117,ENSG00000159873,True
22,29196526,29196527,-,XBP1,ENSG00000100219,True
22,29279569,29279570,+,ZNRF3,ENSG00000183579,True
22,29457832,29457833,-,C22orf31,ENSG00000100249,False
22,29469032,29469033,+,KREMEN1,ENSG00000183762,True
22,29601909,29601910,+,EMID1,ENSG00000186998,True
22,29663924,29663925,-,RHBDD3,ENSG00000100263,True
22,29664271,29664272,+,EWSR1,ENSG00000182944,True
22,29703028,29703029,+,GAS2L1,ENSG00000185340,True
22,29711669,29711670,-,RASL10A,ENSG00000100276,True
22,29784547,29784548,-,AP1B1,ENSG00000100280,True
22,29834572,29834573,+,RFPL1,ENSG00000128250,False
22,29876206,29876207,+,NEFH,ENSG00000100285,True
22,29949719,29949720,-,THOC5,ENSG00000100296,True
22,29977090,29977091,-,NIPSNAP1,ENSG00000184117,True
22,29999597,29999598,+,NF2,ENSG00000186575,True
22,30115995,30115996,+,CABP7,ENSG00000100314,True
22,30162964,30162965,-,ZMAT5,ENSG00000100319,True
22,30163365,30163366,+,UQCR10,ENSG00000184076,True
22,30234247,30234248,-,ASCC2,ENSG00000100325,True
22,30279170,30279171,+,MTMR3,ENSG00000100330,True
22,30476456,30476457,+,HORMAD2,ENSG00000176635,True
22,30642746,30642747,-,LIF,ENSG00000128342,True
22,30662839,30662840,-,OSM,ENSG00000099985,True
22,30685493,30685494,-,GATSL3,ENSG00000239282,True
22,30695471,30695472,-,RP1-130H16.18,ENSG00000248751,False
22,30722888,30722889,-,TBC1D10A,ENSG00000099992,True
22,30752892,30752893,-,SF3A1,ENSG00000099995,True
22,30752991,30752992,+,CCDC157,ENSG00000187860,True
22,30783385,30783386,-,RNF215,ENSG00000099999,True
22,30793013,30793014,+,SEC14L2,ENSG00000100003,True
22,30805244,30805245,+,RP4-539M6.19,ENSG00000249590,False
22,30814469,30814470,-,KIAA1658,ENSG00000268538,False
22,30821757,30821758,+,MTFP1,ENSG00000242114,True
22,30868036,30868037,-,SEC14L3,ENSG00000100012,False
22,30901676,30901677,-,SEC14L4,ENSG00000133488,True
22,30942669,30942670,-,SEC14L6,ENSG00000214491,False
22,30960887,30960888,-,GAL3ST1,ENSG00000128242,True
22,30987876,30987877,-,PES1,ENSG00000100029,True
22,31003171,31003172,+,TCN2,ENSG00000185339,True
22,31031770,31031771,+,SLC35E4,ENSG00000100036,True
22,31063830,31063831,-,DUSP18,ENSG00000167065,True
22,31277671,31277672,+,OSBP2,ENSG00000184792,True
22,31364760,31364761,-,MORC2,ENSG00000133422,True
22,31477304,31477305,+,SMTN,ENSG00000183963,True
22,31503537,31503538,-,SELM,ENSG00000198832,True
22,31518962,31518963,+,INPP5J,ENSG00000185133,True
22,31536465,31536466,-,PLA2G3,ENSG00000100078,True
22,31556198,31556199,+,RNF185,ENSG00000138942,True
22,31608261,31608262,+,LIMK2,ENSG00000182541,True
22,31688455,31688456,-,PIK3IP1,ENSG00000100100,True
22,31742326,31742327,-,PATZ1,ENSG00000100105,True
22,31742875,31742876,+,AC005003.1,ENSG00000213888,False
22,31795594,31795595,+,DRG1,ENSG00000185721,True
22,31885802,31885803,-,EIF4ENIF1,ENSG00000184708,True
22,31892505,31892506,+,SFI1,ENSG00000198089,True
22,32058211,32058212,-,PISD,ENSG00000241878,True
22,32146123,32146124,-,PRR14L,ENSG00000183530,True
22,32150004,32150005,+,DEPDC5,ENSG00000100150,True
22,32340520,32340521,+,YWHAH,ENSG00000128245,True
22,32341504,32341505,-,C22orf24,ENSG00000128254,False
22,32439248,32439249,+,SLC5A1,ENSG00000100170,True
22,32555290,32555291,-,C22orf42,ENSG00000205856,True
22,32600718,32600719,-,RFPL2,ENSG00000128253,False
22,32651333,32651334,-,SLC5A4,ENSG00000100191,True
22,32750872,32750873,+,RFPL3,ENSG00000128276,False
22,32778039,32778040,-,RFPL3S,ENSG00000205853,False
22,32808242,32808243,-,RTCB,ENSG00000100220,False
22,32860432,32860433,-,BPIFC,ENSG00000184459,True
22,32870718,32870719,+,FBXO7,ENSG00000100225,True
22,33197690,33197691,+,TIMP3,ENSG00000100234,True
22,33454364,33454365,-,SYN3,ENSG00000185666,True
22,34318829,34318830,-,LARGE,ENSG00000133424,False
22,35462147,35462148,+,ISX,ENSG00000175329,True
22,35653484,35653485,+,HMGXB4,ENSG00000100281,True
22,35695869,35695870,+,TOM1,ENSG00000100284,True
22,35777087,35777088,+,HMOX1,ENSG00000100292,True
22,35796140,35796141,+,MCM5,ENSG00000100297,True
22,35936883,35936884,+,RASD2,ENSG00000100302,True
22,36013375,36013376,-,MB,ENSG00000198125,True
22,36031181,36031182,-,AL049747.1,ENSG00000268818,False
22,36044549,36044550,+,APOL6,ENSG00000221963,True
22,36113919,36113920,+,APOL5,ENSG00000128313,False
22,36424851,36424852,-,RBFOX2,ENSG00000100320,True
22,36556802,36556803,-,APOL3,ENSG00000128284,True
22,36597864,36597865,-,APOL4,ENSG00000100336,True
22,36635572,36635573,-,APOL2,ENSG00000128335,True
22,36649178,36649179,+,APOL1,ENSG00000100342,True
22,36783998,36783999,-,MYH9,ENSG00000100345,True
22,36877661,36877662,-,TXN2,ENSG00000100348,True
22,36903085,36903086,-,FOXRED2,ENSG00000100350,True
22,36925206,36925207,-,EIF3D,ENSG00000100353,True
22,37099796,37099797,-,CACNG2,ENSG00000166862,True
22,37172145,37172146,-,IFT27,ENSG00000100360,True
22,37213069,37213070,-,PVALB,ENSG00000100362,True
22,37257040,37257041,+,NCF4,ENSG00000100365,True
22,37309678,37309679,+,CSF2RB,ENSG00000100368,True
22,37403882,37403883,-,TEX33,ENSG00000185264,False
22,37415485,37415486,-,TST,ENSG00000128311,True
22,37415809,37415810,+,MPST,ENSG00000128309,True
22,37447783,37447784,+,KCTD17,ENSG00000100379,True
22,37505751,37505752,-,TMPRSS6,ENSG00000187045,True
22,37545951,37545952,-,IL2RB,ENSG00000100385,True
22,37584283,37584284,-,C1QTNF6,ENSG00000133466,True
22,37608421,37608422,-,SSTR3,ENSG00000183473,True
22,37640302,37640303,-,RAC2,ENSG00000128340,True
22,37678534,37678535,+,CYTH4,ENSG00000100055,True
22,37823498,37823499,-,ELFN2,ENSG00000166897,True
22,37882429,37882430,-,MFNG,ENSG00000100060,True
22,37915395,37915396,-,CARD10,ENSG00000100065,True
22,37956495,37956496,+,CDC42EP1,ENSG00000128283,True
22,37976092,37976093,-,LGALS2,ENSG00000100079,True
22,38004861,38004862,+,GGA1,ENSG00000100083,True
22,38035667,38035668,+,SH3BP1,ENSG00000100092,True
22,38054763,38054764,+,PDXP,ENSG00000241360,True
22,38071644,38071645,+,LGALS1,ENSG00000100097,True
22,38082359,38082360,+,NOL12,ENSG00000100101,True
22,38142268,38142269,+,TRIOBP,ENSG00000100106,True
22,38201235,38201236,+,H1F0,ENSG00000189060,True
22,38203939,38203940,+,GCAT,ENSG00000100116,True
22,38219389,38219390,+,GALR3,ENSG00000128310,False
22,38240332,38240333,-,ANKRD54,ENSG00000100124,True
22,38245425,38245426,+,EIF3L,ENSG00000100129,True
22,38302323,38302324,+,MICALL1,ENSG00000100139,True
22,38349593,38349594,-,C22orf23,ENSG00000128346,True
22,38349698,38349699,+,POLR2F,ENSG00000100142,True
22,38380556,38380557,-,SOX10,ENSG00000100146,True
22,38453407,38453408,+,PICK1,ENSG00000100151,True
22,38480145,38480146,-,SLC16A8,ENSG00000100156,True
22,38484957,38484958,-,BAIAP2L2,ENSG00000128298,True
22,38577820,38577821,-,PLA2G6,ENSG00000184381,True
22,38598095,38598096,+,MAFF,ENSG00000185022,True
22,38669013,38669014,-,TMEM184B,ENSG00000198792,True
22,38713437,38713438,-,CSNK1E,ENSG00000213923,True
22,38851205,38851206,-,KCNJ4,ENSG00000168135,False
22,38864095,38864096,+,KDELR3,ENSG00000100196,True
22,38902311,38902312,-,DDX17,ENSG00000100201,True
22,38966190,38966191,-,DMC1,ENSG00000100206,True
22,39052634,39052635,-,FAM227A,ENSG00000184949,False
22,39052662,39052663,+,CBY1,ENSG00000100211,True
22,39077966,39077967,+,TOMM22,ENSG00000100216,True
22,39096939,39096940,-,JOSD1,ENSG00000100221,True
22,39101958,39101959,+,GTPBP1,ENSG00000100226,True
22,39152020,39152021,-,SUN2,ENSG00000100242,True
22,39190150,39190151,-,DNAL4,ENSG00000100246,True
22,39240033,39240034,-,NPTXR,ENSG00000221890,True
22,39268230,39268231,-,CBX6,ENSG00000183741,True
22,39353614,39353615,+,APOBEC3A,ENSG00000128383,True
22,39378401,39378402,+,APOBEC3B,ENSG00000179750,True
22,39378401,39378402,+,APOBEC3D,ENSG00000243811,True
22,39410263,39410264,+,APOBEC3C,ENSG00000244509,True
22,39436879,39436880,+,APOBEC3F,ENSG00000128394,True
22,39473282,39473283,+,APOBEC3G,ENSG00000239713,True
22,39493292,39493293,+,APOBEC3H,ENSG00000100298,True
22,39548554,39548555,-,CBX7,ENSG00000100307,True
22,39640984,39640985,-,PDGFB,ENSG00000100311,True
22,39657063,39657064,-,AL031590.1,ENSG00000214854,False
22,39715628,39715629,-,RPL3,ENSG00000100316,True
22,39745975,39745976,+,SYNGR1,ENSG00000100321,True
22,39745975,39745976,+,TAB1,ENSG00000100324,True
22,39853029,39853030,+,MGAT3,ENSG00000128268,True
22,39895437,39895438,+,MIEF1,ENSG00000100335,False
22,39916568,39916569,+,ATF4,ENSG00000128272,True
22,39928761,39928762,-,RPS19BP1,ENSG00000187051,True
22,39966758,39966759,+,CACNA1I,ENSG00000100346,False
22,40289765,40289766,-,ENTHD1,ENSG00000176177,True
22,40297172,40297173,+,GRAP2,ENSG00000100351,True
22,40390962,40390963,+,FAM83F,ENSG00000133477,True
22,40440831,40440832,+,TNRC6B,ENSG00000100354,True
22,40742527,40742528,+,ADSL,ENSG00000239900,True
22,40766626,40766627,+,SGSM3,ENSG00000100359,True
22,41032699,41032700,-,MKL1,ENSG00000196588,True
22,41075493,41075494,+,MCHR1,ENSG00000128285,True
22,41215361,41215362,-,SLC25A17,ENSG00000100372,True
22,41252651,41252652,-,ST13,ENSG00000100380,True
22,41253110,41253111,+,XPNPEP3,ENSG00000196236,True
22,41258098,41258099,-,DNAJB7,ENSG00000172404,True
22,41347383,41347384,+,RBX1,ENSG00000100387,True
22,41487754,41487755,+,EP300,ENSG00000100393,True
22,41601325,41601326,+,L3MBTL2,ENSG00000100395,True
22,41636910,41636911,-,CHADL,ENSG00000100399,True
22,41682201,41682202,-,RANGAP1,ENSG00000100401,True
22,41685686,41685687,-,AL035681.1,ENSG00000269104,False
22,41697566,41697567,+,ZC3H7B,ENSG00000100403,True
22,41777949,41777950,+,TEF,ENSG00000167074,True
22,41842808,41842809,-,TOB2,ENSG00000183864,True
22,41864685,41864686,-,PHF5A,ENSG00000100410,True
22,41865130,41865131,+,ACO2,ENSG00000100412,True
22,41940452,41940453,-,POLR3H,ENSG00000100413,True
22,41957102,41957103,+,CSDC2,ENSG00000172346,True
22,41985825,41985826,-,PMM1,ENSG00000100417,True
22,42017100,42017101,-,DESI1,ENSG00000100418,False
22,42017302,42017303,+,XRCC6,ENSG00000196419,True
22,42084838,42084839,-,NHP2L1,ENSG00000100138,True
22,42084967,42084968,+,C22orf46,ENSG00000184208,True
22,42177383,42177384,+,MEI1,ENSG00000167077,True
22,42196682,42196683,+,CCDC134,ENSG00000100147,True
22,42229123,42229124,+,SREBF2,ENSG00000198911,True
22,42311081,42311082,-,SHISA8,ENSG00000234965,True
22,42322808,42322809,-,TNFRSF13C,ENSG00000159958,True
22,42343149,42343150,-,CENPM,ENSG00000100162,True
22,42372816,42372817,+,SEPT3,ENSG00000100167,True
22,42394800,42394801,+,WBP2NL,ENSG00000183066,True
22,42466819,42466820,-,NAGA,ENSG00000198951,True
22,42470266,42470267,+,FAM109B,ENSG00000177096,True
22,42475695,42475696,+,SMDT1,ENSG00000183172,False
22,42486765,42486766,-,NDUFA6,ENSG00000184983,True
22,42526809,42526810,-,CYP2D6,ENSG00000100197,True
22,42739622,42739623,-,TCF20,ENSG00000100207,False
22,42828403,42828404,-,NFAM1,ENSG00000235568,True
22,42915801,42915802,-,RRP7A,ENSG00000189306,True
22,42949963,42949964,+,SERHL2,ENSG00000183569,True
22,43010890,43010891,-,POLDIP3,ENSG00000100227,True
22,43036607,43036608,-,ATP5L2,ENSG00000249222,False
22,43045376,43045377,-,CYB5R3,ENSG00000100243,True
22,43116876,43116877,-,A4GALT,ENSG00000128274,True
22,43253253,43253254,-,ARFGAP3,ENSG00000242247,True
22,43411135,43411136,-,PACSIN2,ENSG00000100266,True
22,43485402,43485403,-,TTLL1,ENSG00000100271,True
22,43506754,43506755,+,BIK,ENSG00000100290,True
22,43539378,43539379,-,MCAT,ENSG00000100294,True
22,43547561,43547562,+,TSPO,ENSG00000100300,True
22,43583116,43583117,-,TTLL12,ENSG00000100304,True
22,43739362,43739363,-,SCUBE1,ENSG00000159307,True
22,43808110,43808111,+,MPPED1,ENSG00000186732,True
22,44208178,44208179,-,EFCAB6,ENSG00000186976,True
22,44258308,44258309,-,SULT4A1,ENSG00000130540,True
22,44287893,44287894,-,PNPLA5,ENSG00000100341,False
22,44319670,44319671,+,PNPLA3,ENSG00000100344,True
22,44351378,44351379,+,SAMM50,ENSG00000100347,True
22,44420171,44420172,+,PARVB,ENSG00000188677,True
22,44577640,44577641,+,PARVG,ENSG00000138964,True
22,44708823,44708824,-,KIAA1644,ENSG00000138944,True
22,44761431,44761432,+,RP1-32I10.10,ENSG00000220702,False
22,44893989,44893990,-,LDOC1L,ENSG00000188636,True
22,45098105,45098106,+,PRR5,ENSG00000186654,True
22,45098105,45098106,+,ARHGAP8,ENSG00000241484,True
22,45098105,45098106,+,PRR5-ARHGAP8,ENSG00000248405,True
22,45405862,45405863,-,PHF21B,ENSG00000056487,True
22,45559812,45559813,+,NUP50,ENSG00000093000,True
22,45636775,45636776,-,KIAA0930,ENSG00000100364,True
22,45680832,45680833,+,UPK3A,ENSG00000100373,True
22,45705833,45705834,+,FAM118A,ENSG00000100376,True
22,45809478,45809479,-,SMC1B,ENSG00000077935,True
22,45809594,45809595,+,RIBC2,ENSG00000128408,True
22,45898762,45898763,+,FBLN1,ENSG00000077942,True
22,46067738,46067739,+,ATXN10,ENSG00000130638,True
22,46373046,46373047,-,WNT7B,ENSG00000188064,True
22,46449749,46449750,+,FLJ27365,ENSG00000197182,False
22,46450091,46450092,-,C22orf26,ENSG00000182257,True
22,46546423,46546424,+,PPARA,ENSG00000186951,True
22,46646576,46646577,-,CDPF1,ENSG00000205643,False
22,46659239,46659240,-,PKDREJ,ENSG00000130943,True
22,46663916,46663917,+,TTC38,ENSG00000075234,True
22,46692797,46692798,+,GTSE1,ENSG00000075218,True
22,46731627,46731628,+,TRMU,ENSG00000100416,True
22,46933512,46933513,-,CELSR1,ENSG00000075275,True
22,46973031,46973032,+,GRAMD4,ENSG00000075240,True
22,47134146,47134147,-,CERK,ENSG00000100422,True
22,47158544,47158545,+,TBC1D22A,ENSG00000054611,True
22,47882860,47882861,-,LL22NC03-75H12.2,ENSG00000218357,False
22,48885365,48885366,+,FAM19A5,ENSG00000219438,True
22,48943199,48943200,-,CTA-299D3.8,ENSG00000219016,False
22,50051162,50051163,-,C22orf34,ENSG00000188511,True
22,50221516,50221517,-,BRD1,ENSG00000100425,True
22,50247482,50247483,+,ZBED4,ENSG00000100426,True
22,50312086,50312087,-,ALG12,ENSG00000182858,True
22,50312346,50312347,+,CRELD2,ENSG00000184164,True
22,50354421,50354422,+,PIM3,ENSG00000198355,True
22,50451188,50451189,-,IL17REL,ENSG00000188263,True
22,50495364,50495365,-,TTLL8,ENSG00000138892,False
22,50523854,50523855,-,MLC1,ENSG00000100427,True
22,50552924,50552925,+,MOV10L1,ENSG00000073146,True
22,50608701,50608702,+,PANX2,ENSG00000073150,True
22,50624346,50624347,+,TRABD,ENSG00000170638,True
22,50639450,50639451,+,SELO,ENSG00000073169,True
22,50683416,50683417,-,TUBGCP6,ENSG00000128159,True
22,50689670,50689671,-,HDAC10,ENSG00000100429,True
22,50700112,50700113,-,MAPK12,ENSG00000188130,True
22,50708816,50708817,-,MAPK11,ENSG00000185386,True
22,50714103,50714104,+,AL022328.1,ENSG00000268427,False
22,50746054,50746055,-,PLXNB2,ENSG00000196576,True
22,50765489,50765490,-,DENND6B,ENSG00000205593,False
22,50781753,50781754,+,PPP6R2,ENSG00000100239,True
22,50913465,50913466,-,SBF1,ENSG00000100241,True
22,50919967,50919968,+,ADM2,ENSG00000128165,True
22,50925286,50925287,+,MIOX,ENSG00000100253,True
22,50946127,50946128,-,LMF2,ENSG00000100258,True
22,50946668,50946669,+,NCAPH2,ENSG00000025770,True
22,50964015,50964016,-,SCO2,ENSG00000130489,True
22,50968441,50968442,-,TYMP,ENSG00000025708,True
22,50970605,50970606,-,ODF3B,ENSG00000177989,True
22,50986462,50986463,+,KLHDC7B,ENSG00000130487,False
22,51001350,51001351,-,SYCE3,ENSG00000217442,True
22,51016855,51016856,-,CPT1B,ENSG00000205560,True
22,51021253,51021254,-,CHKB,ENSG00000100288,True
22,51021253,51021254,-,CHKB-CPT1B,ENSG00000254413,True
22,51039230,51039231,+,MAPK8IP2,ENSG00000008735,True
22,51066563,51066564,-,ARSA,ENSG00000100299,True
22,51135929,51135930,+,SHANK3,ENSG00000251322,True
22,51176644,51176645,+,ACR,ENSG00000100312,True
22,51222055,51222056,-,RABL2B,ENSG00000079974,True
3,238479,238480,+,CHL1,ENSG00000134121,True
3,1134689,1134690,+,CNTN6,ENSG00000134115,True
3,2140593,2140594,+,CNTN4,ENSG00000144619,True
3,3151675,3151676,-,IL5RA,ENSG00000091181,True
3,3168636,3168637,+,TRNT1,ENSG00000072756,True
3,3221379,3221380,-,CRBN,ENSG00000113851,True
3,3841117,3841118,+,LRRN1,ENSG00000175928,True
3,4345051,4345052,+,SETMAR,ENSG00000170364,True
3,4508943,4508944,-,SUMF1,ENSG00000144455,True
3,4535032,4535033,+,ITPR1,ENSG00000150995,True
3,4928977,4928978,-,AC018816.3,ENSG00000235978,False
3,5021146,5021147,+,BHLHE40,ENSG00000134107,True
3,5164000,5164001,+,ARL8B,ENSG00000134108,True
3,5229395,5229396,+,EDEM1,ENSG00000134109,True
3,5229982,5229983,-,AC026202.1,ENSG00000268509,False
3,6902801,6902802,+,GRM7,ENSG00000196277,True
3,8543509,8543510,+,LMCD1,ENSG00000071282,True
3,8775489,8775490,+,CAV3,ENSG00000182533,True
3,8786726,8786727,-,SSUH2,ENSG00000125046,False
3,8811296,8811297,-,OXTR,ENSG00000180914,True
3,9005141,9005142,-,RAD18,ENSG00000070950,True
3,9291325,9291326,-,SRGAP3,ENSG00000196220,True
3,9404749,9404750,+,THUMPD3,ENSG00000134077,True
3,9439309,9439310,+,SETD5,ENSG00000168137,True
3,9595497,9595498,-,LHFPL4,ENSG00000156959,True
3,9691172,9691173,+,MTMR14,ENSG00000163719,True
3,9745519,9745520,+,CPNE9,ENSG00000144550,True
3,9773444,9773445,+,BRPF1,ENSG00000156983,True
3,9791971,9791972,+,OGG1,ENSG00000114026,True
3,9811630,9811631,-,CAMK1,ENSG00000134072,True
3,9834132,9834133,-,TADA3,ENSG00000171148,True
3,9834244,9834245,+,ARPC4-TTLL3,ENSG00000250151,True
3,9834774,9834775,+,ARPC4,ENSG00000241553,True
3,9851981,9851982,+,TTLL3,ENSG00000214021,True
3,9885689,9885690,-,RPUSD3,ENSG00000156990,True
3,9921937,9921938,-,CIDEC,ENSG00000187288,True
3,9932292,9932293,+,JAGN1,ENSG00000171135,True
3,9944525,9944526,+,IL17RE,ENSG00000163701,True
3,9958811,9958812,+,IL17RC,ENSG00000163702,True
3,9975525,9975526,+,CRELD1,ENSG00000163703,True
3,9994073,9994074,-,PRRT3,ENSG00000163704,True
3,10052800,10052801,-,EMC3,ENSG00000125037,False
3,10068132,10068133,+,FANCD2,ENSG00000144554,True
3,10149915,10149916,-,FANCD2OS,ENSG00000163705,False
3,10157363,10157364,+,BRK1,ENSG00000254999,True
3,10183485,10183486,+,VHL,ENSG00000134086,True
